,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2014-11-22 04:17:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:18:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:19:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:20:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:21:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:22:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:23:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:24:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:25:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:26:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:27:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:28:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:29:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:30:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:31:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:32:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:33:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:34:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:35:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:36:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 04:37:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:38:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:39:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:40:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:41:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:42:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:43:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:44:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:45:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:46:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:47:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:48:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:49:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:50:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:51:00,T0451A,T0450A,T0459,T0451,T0458,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:52:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:53:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:54:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:55:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 04:56:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:57:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 04:58:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 04:59:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:00:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:01:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:02:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:03:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:04:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:05:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:06:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:07:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:08:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:09:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:10:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:11:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:12:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:13:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:14:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:15:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:16:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:17:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:18:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:19:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:20:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:21:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:22:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:23:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:24:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 05:25:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 05:26:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,X0451A,P0455,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:27:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:28:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:29:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:30:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:31:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 05:32:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 05:33:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:34:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:35:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:36:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:37:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,T0460,X0451E
2014-11-22 05:38:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:39:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:40:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:41:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:42:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:43:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:44:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:45:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:46:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:47:00,T0451A,T0450A,T0459,T0458,T0453,T0451,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 05:48:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:49:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:50:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:51:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,X0451E,T0460
2014-11-22 05:52:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,X0451D,X0451E,T0460
2014-11-22 05:53:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:54:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 05:55:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451B,X0451C,T0460,X0451D,X0451E
2014-11-22 05:56:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:57:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 05:58:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451B,X0451E
2014-11-22 05:59:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451B,X0451E
2014-11-22 06:00:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:01:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:02:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 06:03:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,T0460,X0451D,X0451E
2014-11-22 06:04:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:05:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:06:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:07:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:08:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:09:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:10:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:11:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 06:12:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 06:13:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,X0451B,X0451D,T0460,X0451E
2014-11-22 06:14:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451B,X0451E
2014-11-22 06:15:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451B,X0451E
2014-11-22 06:16:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:17:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451E,X0451B
2014-11-22 06:18:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451D,X0451E,X0451B
2014-11-22 06:19:00,T0459,T0458,T0451A,T0451,T0452A,T0460,X0451B,P0455,X0451F,T0453,X0451D,X0451A,X0451C,T0450A,X0451E
2014-11-22 06:20:00,T0459,T0458,T0450A,T0451,T0452A,T0460,X0451B,T0453,P0455,T0451A,X0451A,X0451F,X0451D,X0451C,X0451E
2014-11-22 06:21:00,T0459,T0458,T0450A,T0451,T0452A,T0460,X0451B,T0453,P0455,T0451A,X0451A,X0451F,X0451D,X0451C,X0451E
2014-11-22 06:22:00,T0459,T0458,T0450A,T0451,T0452A,T0460,X0451B,T0453,T0451A,X0451A,P0455,X0451D,X0451F,X0451C,X0451E
2014-11-22 06:23:00,T0459,T0458,T0450A,T0451,T0452A,T0460,X0451B,T0453,T0451A,X0451A,P0455,X0451D,X0451F,X0451C,X0451E
2014-11-22 06:24:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
2014-11-22 06:25:00,T0451A,T0450A,T0459,T0458,T0451,T0453,T0452A,X0451F,P0455,X0451A,X0451C,T0460,X0451B,X0451D,X0451E
